CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
03;001;0002 ;0029; ;9001;334
03;001;0002 ;0029; ;9002;215
03;001;0002 ;0029; ;9003;000
03;001;0002 ;0029; ;9004;011
03;001;0002 ;0029; ;9005;001
03;001;0002 ;0029; ;9006;000
03;001;0002 ;0029; ;3234;097
03;001;0002 ;0029; ;3333;006
03;001;0002 ;0029; ;3221;010
03;001;0002 ;0029; ;3218;046
03;001;0002 ;0029; ;3219;025
03;001;0002 ;0029; ;3111;003
03;001;0002 ;0029; ;3112;003
03;001;0002 ;0029; ;3100;009
03;001;0002 ;0029; ;3332;000
03;001;0002 ;0029; ;3334;004
03;001;0002 ;0030; ;9001;334
03;001;0002 ;0030; ;9002;000
03;001;0002 ;0030; ;9003;000
03;001;0002 ;0030; ;9004;000
03;001;0002 ;0030; ;9005;000
03;001;0002 ;0030; ;9006;000
03;001;0002 ;0030; ;3234;083
03;001;0002 ;0030; ;3333;005
03;001;0002 ;0030; ;3221;003
03;001;0002 ;0030; ;3218;052
03;001;0002 ;0030; ;3219;044
03;001;0002 ;0030; ;3111;003
03;001;0002 ;0030; ;3112;002
03;001;0002 ;0030; ;3100;011
03;001;0002 ;0030; ;3332;002
03;001;0002 ;0030; ;3334;003
03;001;0002 ;0031; ;9001;334
03;001;0002 ;0031; ;9002;213
03;001;0002 ;0031; ;9003;000
03;001;0002 ;0031; ;9004;022
03;001;0002 ;0031; ;9005;001
03;001;0002 ;0031; ;9006;000
03;001;0002 ;0031; ;3234;081
03;001;0002 ;0031; ;3333;005
03;001;0002 ;0031; ;3221;004
03;001;0002 ;0031; ;3218;041
03;001;0002 ;0031; ;3219;035
03;001;0002 ;0031; ;3111;002
03;001;0002 ;0031; ;3112;006
03;001;0002 ;0031; ;3100;007
03;001;0002 ;0031; ;3332;000
03;001;0002 ;0031; ;3334;009
03;001;0002 ;0032; ;9001;334
03;001;0002 ;0032; ;9002;216
03;001;0002 ;0032; ;9003;000
03;001;0002 ;0032; ;9004;013
03;001;0002 ;0032; ;9005;005
03;001;0002 ;0032; ;9006;000
03;001;0002 ;0032; ;3234;071
03;001;0002 ;0032; ;3333;004
03;001;0002 ;0032; ;3221;012
03;001;0002 ;0032; ;3218;054
03;001;0002 ;0032; ;3219;035
03;001;0002 ;0032; ;3111;001
03;001;0002 ;0032; ;3112;004
03;001;0002 ;0032; ;3100;011
03;001;0002 ;0032; ;3332;002
03;001;0002 ;0032; ;3334;004
03;001;0002 ;0033; ;9001;334
03;001;0002 ;0033; ;9002;000
03;001;0002 ;0033; ;9003;000
03;001;0002 ;0033; ;9004;022
03;001;0002 ;0033; ;9005;006
03;001;0002 ;0033; ;9006;001
03;001;0002 ;0033; ;3234;090
03;001;0002 ;0033; ;3333;007
03;001;0002 ;0033; ;3221;011
03;001;0002 ;0033; ;3218;033
03;001;0002 ;0033; ;3219;025
03;001;0002 ;0033; ;3111;001
03;001;0002 ;0033; ;3112;002
03;001;0002 ;0033; ;3100;011
03;001;0002 ;0033; ;3332;002
03;001;0002 ;0033; ;3334;006
03;001;0002 ;0034; ;9001;334
03;001;0002 ;0034; ;9002;230
03;001;0002 ;0034; ;9003;000
