CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
01;001;0001 ;0022;0;0187;010
01;001;0001 ;0022;0;0576;073
01;001;0001 ;0022;0;0580;106
01;001;0001 ;0022;0;0531;025
01;001;0001 ;0022;0;0503;016
01;001;0001 ;0022;0;0515;010
01;001;0001 ;0023;0;9001;339
01;001;0001 ;0023;0;9002;250
01;001;0001 ;0023;0;9003;000
01;001;0001 ;0023;0;9004;001
01;001;0001 ;0023;0;9005;001
01;001;0001 ;0023;0;9006;000
01;001;0001 ;0023;0;0187;011
01;001;0001 ;0023;0;0576;080
01;001;0001 ;0023;0;0580;094
01;001;0001 ;0023;0;0531;023
01;001;0001 ;0023;0;0503;022
01;001;0001 ;0023;0;0515;018
01;001;0001 ;0024;0;9001;339
01;001;0001 ;0024;0;9002;254
01;001;0001 ;0024;0;9003;000
01;001;0001 ;0024;0;9004;000
01;001;0001 ;0024;0;9005;000
01;001;0001 ;0024;0;9006;000
01;001;0001 ;0024;0;0187;009
01;001;0001 ;0024;0;0576;086
01;001;0001 ;0024;0;0580;110
01;001;0001 ;0024;0;0531;024
01;001;0001 ;0024;0;0503;013
01;001;0001 ;0024;0;0515;013
01;001;0001 ;0025;0;9001;339
01;001;0001 ;0025;0;9002;236
01;001;0001 ;0025;0;9003;000
01;001;0001 ;0025;0;9004;002
01;001;0001 ;0025;0;9005;004
01;001;0001 ;0025;0;9006;000
01;001;0001 ;0025;0;0187;008
01;001;0001 ;0025;0;0576;066
01;001;0001 ;0025;0;0580;098
01;001;0001 ;0025;0;0531;021
01;001;0001 ;0025;0;0503;026
01;001;0001 ;0025;0;0515;011
01;001;0001 ;0026;0;9001;339
01;001;0001 ;0026;0;9002;000
01;001;0001 ;0026;0;9003;000
01;001;0001 ;0026;0;9004;002
01;001;0001 ;0026;0;9005;006
01;001;0001 ;0026;0;9006;000
