Eleccion,,,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017
,,,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct
Denominacion,,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE PARA LA VICTORIA,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),CAMBIEMOS,ELECTORES,VOTANTES,VOTOS BLANCOS,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE PARA LA VICTORIA,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),CAMBIEMOS,ELECTORES,VOTANTES,VOTOS BLANCOS,1PAIS,CAMBIEMOS,ELECTORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,UNIDAD CIUDADANA,VOTANTES,VOTOS BLANCOS,1PAIS,CAMBIEMOS,ELECTORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,UNIDAD CIUDADANA,VOTANTES,VOTOS BLANCOS,1PAIS,CAMBIEMOS,ELECTORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,UNIDAD CIUDADANA,VOTANTES,VOTOS BLANCOS,1PAIS,CAMBIEMOS,ELECTORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,UNIDAD CIUDADANA,VOTANTES,VOTOS BLANCOS
dpto_merger_str,circuito,PROV_REF_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general la madrid,0336,2,0.0,39.0,7.0,17.0,81.0,69.0,4.0,0.0,0.48148148148148145,0.08641975308641975,0.20987654320987653,1.0,0.8518518518518519,0.04938271604938271,1.0,23.0,66.0,3.0,1.0,21.0,53.0,2.0,0.015151515151515152,0.3484848484848485,1.0,0.045454545454545456,0.015151515151515152,0.3181818181818182,0.803030303030303,0.030303030303030304,5.0,16.0,66.0,1.0,2.0,18.0,46.0,3.0,0.07575757575757576,0.24242424242424243,1.0,0.015151515151515152,0.030303030303030304,0.2727272727272727,0.696969696969697,0.045454545454545456
general las heras,0547,2,160.0,2817.0,2143.0,2350.0,10383.0,8079.0,683.0,0.015409804488105557,0.2713088702687085,0.2063950688625638,0.22633150341905037,1.0,0.77809881537128,0.06578060290860059,2094.0,3640.0,11455.0,273.0,343.0,2787.0,9688.0,374.0,0.18280226975120034,0.31776516804888694,1.0,0.02383238760366652,0.02994325621999127,0.24329986905281537,0.8457442164993453,0.03264949803579223,2188.0,2553.0,10760.0,169.0,362.0,2507.0,8505.0,415.0,0.2033457249070632,0.23726765799256505,1.0,0.01570631970260223,0.03364312267657993,0.23299256505576207,0.7904275092936803,0.03856877323420074
general las heras,0548,2,16.0,386.0,236.0,137.0,1010.0,875.0,79.0,0.015841584158415842,0.3821782178217822,0.23366336633663368,0.13564356435643565,1.0,0.8663366336633663,0.07821782178217822,195.0,246.0,1079.0,27.0,26.0,380.0,935.0,54.0,0.18072289156626506,0.22798887859128822,1.0,0.025023169601482854,0.024096385542168676,0.35217794253938833,0.8665430954587581,0.05004633920296571,206.0,192.0,1079.0,15.0,31.0,318.0,876.0,67.0,0.19091751621872105,0.17794253938832252,1.0,0.013901760889712697,0.028730305838739572,0.29471733086190915,0.8118628359592215,0.06209453197405004
general las heras,0548A,2,2.0,108.0,50.0,82.0,293.0,260.0,12.0,0.006825938566552901,0.36860068259385664,0.17064846416382254,0.27986348122866894,1.0,0.8873720136518771,0.040955631399317405,55.0,118.0,293.0,1.0,6.0,61.0,0.0,11.0,0.18771331058020477,0.40273037542662116,1.0,0.0034129692832764505,0.020477815699658702,0.20819112627986347,0.0,0.03754266211604096,72.0,85.0,293.0,0.0,7.0,58.0,236.0,7.0,0.24573378839590443,0.2901023890784983,1.0,0.0,0.023890784982935155,0.19795221843003413,0.8054607508532423,0.023890784982935155
general las heras,0548B,2,1.0,34.0,22.0,16.0,94.0,82.0,7.0,0.010638297872340425,0.3617021276595745,0.23404255319148937,0.1702127659574468,1.0,0.8723404255319149,0.07446808510638298,15.0,27.0,87.0,0.0,1.0,21.0,65.0,1.0,0.1724137931034483,0.3103448275862069,1.0,0.0,0.011494252873563218,0.2413793103448276,0.7471264367816092,0.011494252873563218,10.0,16.0,87.0,2.0,4.0,21.0,55.0,1.0,0.11494252873563218,0.1839080459770115,1.0,0.022988505747126436,0.04597701149425287,0.2413793103448276,0.632183908045977,0.011494252873563218
general lavalle,0338,2,14.0,250.0,535.0,814.0,2250.0,1855.0,157.0,0.006222222222222222,0.1111111111111111,0.23777777777777778,0.36177777777777775,1.0,0.8244444444444444,0.06977777777777777,409.0,1122.0,2755.0,24.0,43.0,391.0,2141.0,91.0,0.1484573502722323,0.4072595281306715,1.0,0.008711433756805808,0.01560798548094374,0.14192377495462796,0.7771324863883847,0.033030852994555354,445.0,895.0,2755.0,11.0,34.0,366.0,1910.0,68.0,0.16152450090744103,0.3248638838475499,1.0,0.003992740471869328,0.012341197822141561,0.13284936479128856,0.6932849364791288,0.024682395644283123
general lavalle,0338A,2,11.0,171.0,288.0,257.0,919.0,809.0,75.0,0.011969532100108813,0.18607181719260066,0.3133841131664853,0.279651795429815,1.0,0.8803046789989118,0.08161044613710555,202.0,389.0,1057.0,16.0,23.0,197.0,881.0,40.0,0.19110690633869443,0.3680227057710501,1.0,0.015137180700094607,0.021759697256385997,0.18637653736991486,0.8334910122989593,0.03784295175023652,180.0,305.0,1057.0,12.0,15.0,186.0,755.0,28.0,0.17029328287606432,0.28855250709555347,1.0,0.011352885525070956,0.014191106906338695,0.1759697256385998,0.7142857142857143,0.026490066225165563
general lavalle,0338B,2,5.0,49.0,73.0,75.0,253.0,224.0,17.0,0.019762845849802372,0.19367588932806323,0.2885375494071146,0.2964426877470356,1.0,0.8853754940711462,0.06719367588932806,32.0,107.0,286.0,10.0,4.0,53.0,210.0,4.0,0.11188811188811189,0.3741258741258741,1.0,0.03496503496503497,0.013986013986013986,0.1853146853146853,0.7342657342657343,0.013986013986013986,36.0,87.0,286.0,4.0,3.0,48.0,197.0,7.0,0.1258741258741259,0.3041958041958042,1.0,0.013986013986013986,0.01048951048951049,0.16783216783216784,0.6888111888111889,0.024475524475524476
general paz,0345,2,103.0,2306.0,689.0,2436.0,6959.0,6198.0,443.0,0.01480097715188964,0.331369449633568,0.0990084782296307,0.350050294582555,1.0,0.8906452076447765,0.06365857163385544,813.0,3094.0,8082.0,146.0,126.0,2411.0,6890.0,263.0,0.1005939123979213,0.3828260331601089,1.0,0.018064835436773077,0.015590200445434299,0.2983172482058896,0.8525117545162089,0.032541450136104925,983.0,2330.0,8090.0,91.0,123.0,2250.0,6608.0,378.0,0.12150803461063041,0.2880098887515451,1.0,0.011248454882571075,0.015203955500618047,0.27812113720642767,0.8168108776266997,0.04672435105067985
general paz,0346,2,1.0,42.0,11.0,32.0,152.0,104.0,15.0,0.006578947368421052,0.27631578947368424,0.07236842105263158,0.21052631578947367,1.0,0.6842105263157895,0.09868421052631579,11.0,26.0,105.0,1.0,0.0,23.0,66.0,1.0,0.10476190476190476,0.24761904761904763,1.0,0.009523809523809525,0.0,0.21904761904761905,0.6285714285714286,0.009523809523809525,12.0,23.0,107.0,0.0,1.0,18.0,58.0,0.0,0.11214953271028037,0.21495327102803738,1.0,0.0,0.009345794392523364,0.16822429906542055,0.5420560747663551,0.0
general paz,0347,2,3.0,149.0,38.0,136.0,419.0,360.0,33.0,0.007159904534606206,0.3556085918854415,0.09069212410501193,0.324582338902148,1.0,0.8591885441527446,0.07875894988066826,40.0,97.0,306.0,6.0,4.0,90.0,247.0,7.0,0.13071895424836602,0.31699346405228757,1.0,0.0196078431372549,0.013071895424836602,0.29411764705882354,0.8071895424836601,0.02287581699346405,,,,,,,,,,,,,,,,
general paz,0348,2,40.0,277.0,91.0,235.0,809.0,713.0,31.0,0.049443757725587144,0.34239802224969096,0.11248454882571075,0.2904820766378245,1.0,0.8813349814585909,0.038318912237330034,68.0,333.0,823.0,10.0,18.0,258.0,705.0,17.0,0.08262454434993925,0.4046172539489672,1.0,0.012150668286755772,0.02187120291616039,0.3134872417982989,0.8566221142162819,0.020656136087484813,95.0,265.0,825.0,11.0,29.0,232.0,659.0,18.0,0.11515151515151516,0.3212121212121212,1.0,0.013333333333333334,0.03515151515151515,0.2812121212121212,0.7987878787878788,0.02181818181818182
general paz,0349,2,0.0,32.0,5.0,29.0,89.0,77.0,0.0,0.0,0.3595505617977528,0.056179775280898875,0.3258426966292135,1.0,0.8651685393258427,0.0,7.0,30.0,71.0,0.0,1.0,19.0,59.0,2.0,0.09859154929577464,0.4225352112676056,1.0,0.0,0.014084507042253521,0.2676056338028169,0.8309859154929577,0.028169014084507043,4.0,27.0,73.0,0.0,1.0,19.0,53.0,0.0,0.0547945205479452,0.3698630136986301,1.0,0.0,0.0136986301369863,0.2602739726027397,0.726027397260274,0.0
general paz,0350,2,0.0,12.0,5.0,31.0,66.0,57.0,6.0,0.0,0.18181818181818182,0.07575757575757576,0.4696969696969697,1.0,0.8636363636363636,0.09090909090909091,7.0,26.0,59.0,1.0,3.0,5.0,45.0,2.0,0.11864406779661017,0.4406779661016949,1.0,0.01694915254237288,0.05084745762711865,0.0847457627118644,0.7627118644067796,0.03389830508474576,5.0,24.0,60.0,0.0,1.0,6.0,38.0,1.0,0.08333333333333333,0.4,1.0,0.0,0.016666666666666666,0.1,0.6333333333333333,0.016666666666666666
general paz,0351,2,7.0,306.0,197.0,257.0,961.0,836.0,60.0,0.007284079084287201,0.3184183142559833,0.20499479708636836,0.26742976066597296,1.0,0.8699271592091571,0.062434963579604576,123.0,344.0,924.0,16.0,23.0,228.0,766.0,30.0,0.1331168831168831,0.3722943722943723,1.0,0.017316017316017316,0.024891774891774892,0.24675324675324675,0.829004329004329,0.032467532467532464,125.0,303.0,926.0,10.0,18.0,214.0,747.0,58.0,0.13498920086393087,0.32721382289416845,1.0,0.01079913606911447,0.019438444924406047,0.23110151187904968,0.806695464362851,0.06263498920086392
general paz,0352,2,2.0,38.0,12.0,82.0,170.0,156.0,7.0,0.011764705882352941,0.2235294117647059,0.07058823529411765,0.4823529411764706,1.0,0.9176470588235294,0.041176470588235294,10.0,89.0,145.0,1.0,2.0,24.0,130.0,4.0,0.06896551724137931,0.6137931034482759,1.0,0.006896551724137931,0.013793103448275862,0.16551724137931034,0.896551724137931,0.027586206896551724,14.0,72.0,146.0,0.0,2.0,22.0,115.0,1.0,0.0958904109589041,0.4931506849315068,1.0,0.0,0.0136986301369863,0.1506849315068493,0.7876712328767124,0.00684931506849315
general pinto,0354,2,163.0,1814.0,685.0,1536.0,5907.0,4750.0,665.0,0.027594379549686812,0.30709327916031826,0.11596411037751819,0.2600304723209751,1.0,0.8041306923988488,0.11257829693583883,2064.0,1886.0,6462.0,177.0,156.0,632.0,5302.0,322.0,0.31940575673166205,0.29186010523057876,1.0,0.027390900649953576,0.02414113277623027,0.09780253791395853,0.8204890126895698,0.049829774063757354,1941.0,1597.0,6464.0,151.0,198.0,669.0,4895.0,374.0,0.30027846534653463,0.24706064356435645,1.0,0.023360148514851485,0.03063118811881188,0.10349628712871287,0.7572710396039604,0.05785891089108911
general pinto,0356,2,0.0,5.0,4.0,3.0,30.0,15.0,2.0,0.0,0.16666666666666666,0.13333333333333333,0.1,1.0,0.5,0.06666666666666667,1.0,9.0,24.0,0.0,2.0,1.0,13.0,0.0,0.041666666666666664,0.375,1.0,0.0,0.08333333333333333,0.041666666666666664,0.5416666666666666,0.0,3.0,6.0,25.0,0.0,2.0,1.0,13.0,0.0,0.12,0.24,1.0,0.0,0.08,0.04,0.52,0.0
general pinto,0357,2,26.0,488.0,225.0,278.0,1346.0,896.0,113.0,0.019316493313521546,0.362555720653789,0.16716196136701336,0.2065378900445765,1.0,0.6656760772659732,0.08395245170876671,445.0,397.0,1340.0,17.0,23.0,203.0,1137.0,46.0,0.332089552238806,0.2962686567164179,1.0,0.012686567164179104,0.017164179104477612,0.15149253731343285,0.8485074626865672,0.034328358208955224,444.0,320.0,1341.0,11.0,20.0,207.0,1095.0,57.0,0.33109619686800895,0.23862788963460105,1.0,0.00820283370618941,0.014914243102162566,0.15436241610738255,0.8165548098434005,0.042505592841163314
general pinto,0358,2,0.0,30.0,21.0,19.0,101.0,81.0,7.0,0.0,0.297029702970297,0.2079207920792079,0.18811881188118812,1.0,0.801980198019802,0.06930693069306931,16.0,28.0,89.0,0.0,3.0,14.0,66.0,0.0,0.1797752808988764,0.3146067415730337,1.0,0.0,0.033707865168539325,0.15730337078651685,0.7415730337078652,0.0,21.0,24.0,89.0,0.0,1.0,10.0,59.0,1.0,0.23595505617977527,0.2696629213483146,1.0,0.0,0.011235955056179775,0.11235955056179775,0.6629213483146067,0.011235955056179775
general pinto,0359,2,15.0,263.0,149.0,418.0,1129.0,958.0,82.0,0.013286093888396812,0.2329495128432241,0.13197519929140833,0.37023914968999116,1.0,0.8485385296722764,0.07263064658990256,296.0,482.0,1109.0,9.0,16.0,61.0,902.0,34.0,0.26690712353471596,0.43462578899909826,1.0,0.008115419296663661,0.014427412082957619,0.05500450856627592,0.8133453561767358,0.030658250676284943,193.0,420.0,1110.0,75.0,16.0,99.0,862.0,39.0,0.17387387387387387,0.3783783783783784,1.0,0.06756756756756757,0.014414414414414415,0.0891891891891892,0.7765765765765765,0.03513513513513514
general pinto,0360,2,6.0,193.0,118.0,221.0,674.0,303.0,49.0,0.008902077151335312,0.28635014836795253,0.17507418397626112,0.327893175074184,1.0,0.4495548961424332,0.07270029673590504,148.0,278.0,674.0,16.0,12.0,108.0,587.0,25.0,0.2195845697329377,0.4124629080118694,1.0,0.02373887240356083,0.017804154302670624,0.16023738872403562,0.870919881305638,0.037091988130563795,96.0,98.0,325.0,4.0,8.0,40.0,272.0,15.0,0.2953846153846154,0.30153846153846153,1.0,0.012307692307692308,0.024615384615384615,0.12307692307692308,0.8369230769230769,0.046153846153846156
general pueyrredon,0364,2,3464.0,30847.0,17840.0,31925.0,131245.0,96119.0,9377.0,0.02639338641472056,0.23503371557011696,0.1359289877709627,0.2432473618042592,1.0,0.7323631376433388,0.07144653129643035,10738.0,42261.0,135506.0,5178.0,4541.0,29383.0,97139.0,3834.0,0.07924372352515756,0.31187548890824024,1.0,0.03821233008132481,0.033511431228137496,0.21683910675542042,0.7168612459964873,0.028293950083391143,12547.0,33111.0,130613.0,3081.0,4746.0,23611.0,88235.0,6450.0,0.0960624133891726,0.2535046281763684,1.0,0.023588769877424146,0.03633635243046251,0.18077067366954286,0.6755453132536577,0.04938252700726574
general pueyrredon,0365,2,2982.0,29359.0,15730.0,27464.0,116626.0,85912.0,8890.0,0.02556891259238935,0.2517363195170888,0.13487558520398538,0.23548779860408486,1.0,0.7366453449488107,0.076226570404541,9344.0,36660.0,119503.0,4782.0,4321.0,27866.0,85772.0,3565.0,0.07819050567768174,0.3067705413253224,1.0,0.040015731822632065,0.03615808808147076,0.23318243056659665,0.7177393036158088,0.02983188706559668,11245.0,28953.0,118106.0,2777.0,4379.0,22849.0,80400.0,6185.0,0.09521108157079233,0.24514419250503786,1.0,0.023512776658256143,0.03707686315682523,0.19346180549675715,0.680744416033055,0.052368211606522955
general pueyrredon,0366,2,2406.0,11603.0,7634.0,34103.0,85036.0,60582.0,2887.0,0.028293899054518085,0.1364480925725575,0.0897737428853662,0.4010419116609436,1.0,0.7124276776894491,0.03395032692036314,4466.0,41105.0,88460.0,3223.0,1873.0,10420.0,61737.0,1123.0,0.05048609541035496,0.46467329866606377,1.0,0.036434546687768486,0.021173411711508026,0.117793352927877,0.697908659281031,0.012695003391363329,5901.0,35350.0,87768.0,1780.0,1968.0,9000.0,58251.0,1958.0,0.06723407164342357,0.4027663841035457,1.0,0.020280740133078116,0.02242275088870659,0.10254306808859721,0.6636929176920974,0.022308814146385927
general pueyrredon,0366A,2,2082.0,11323.0,7485.0,18851.0,63487.0,43200.0,2862.0,0.03279411533069762,0.17835147353001402,0.11789815237765212,0.29692692992266134,1.0,0.6804542662277316,0.04508009513758722,4248.0,23451.0,60908.0,2940.0,1829.0,10346.0,44456.0,1123.0,0.06974453273789978,0.38502331385039734,1.0,0.04826952124515663,0.030028896039929073,0.1698627438103369,0.7298876994811847,0.018437643659289422,5425.0,19349.0,58811.0,1657.0,1804.0,8756.0,39152.0,1834.0,0.09224464811004744,0.32900307765554065,1.0,0.028175001275271633,0.030674533675672917,0.14888371223070515,0.6657257995953137,0.03118464232881604
general pueyrredon,0367,2,2524.0,11323.0,7523.0,25854.0,69182.0,51899.0,2768.0,0.036483478361423495,0.16366974068399295,0.10874215836489261,0.3737099245468474,1.0,0.750180682836576,0.04001040733138678,4469.0,31336.0,72537.0,3350.0,1864.0,10233.0,52505.0,1178.0,0.06160993699767015,0.4320002205770848,1.0,0.046183327129602825,0.025697230378979002,0.14107283179618677,0.723837489832775,0.016239987868260336,5454.0,25066.0,66940.0,1862.0,1840.0,8199.0,45740.0,1803.0,0.08147594861069614,0.3744547355841052,1.0,0.027815954586196595,0.027487302061547654,0.12248282043621153,0.6832984762473857,0.02693456827009262
general pueyrredon,0368,2,430.0,5433.0,1967.0,3429.0,18111.0,12415.0,1220.0,0.023742476947711335,0.29998343548119927,0.10860802827011208,0.18933244989233064,1.0,0.6854950030368284,0.06736237645629728,1266.0,5254.0,21689.0,834.0,782.0,5822.0,14463.0,695.0,0.05837060260961778,0.24224261146203144,1.0,0.03845267186131219,0.036055143160127257,0.2684310018903592,0.6668357231776476,0.032043893217760154,1666.0,3857.0,21345.0,494.0,781.0,4507.0,11268.0,1011.0,0.07805106582337784,0.1806980557507613,1.0,0.023143593347388147,0.03658936519091122,0.21115015226048256,0.5278988053408292,0.04736472241742797
general pueyrredon,0369,2,110.0,1224.0,529.0,1272.0,5599.0,3929.0,384.0,0.019646365422396856,0.21861046615467047,0.0944811573495267,0.22718342561171637,1.0,0.7017324522236114,0.06858367565636721,395.0,1737.0,6161.0,187.0,163.0,1365.0,4166.0,170.0,0.06411296867391657,0.2819347508521344,1.0,0.030352215549423796,0.026456744035059244,0.22155494237948384,0.6761889303684466,0.027592923226748903,400.0,1117.0,4754.0,91.0,147.0,827.0,3101.0,241.0,0.08413967185527976,0.23496003365586873,1.0,0.019141775347076145,0.030921329406815315,0.17395877156079093,0.6522928060580564,0.050694152292806056
general pueyrredon,0370,2,996.0,14577.0,5764.0,8760.0,51014.0,35164.0,3645.0,0.019524052220958953,0.2857450895832517,0.1129885913670757,0.17171756772650645,1.0,0.689300976202611,0.07145097424236484,3729.0,12635.0,58193.0,1716.0,1888.0,15179.0,37265.0,1914.0,0.06407987214957125,0.21712233430137645,1.0,0.029488082759094737,0.03244376471396904,0.2608389325176568,0.6403691165604111,0.03289055384668259,4140.0,8844.0,55388.0,885.0,1802.0,10974.0,30256.0,2571.0,0.07474543222358633,0.15967357550371922,1.0,0.015978190221708672,0.03253412291471077,0.19812955874918756,0.5462555066079295,0.04641799667798079
general rodriguez,0374,2,1456.0,18022.0,11023.0,15499.0,65875.0,52997.0,5691.0,0.02210246679316888,0.2735787476280835,0.16733206831119546,0.23527893738140418,1.0,0.8045085388994307,0.0863908918406072,6300.0,20489.0,75289.0,2251.0,2628.0,21088.0,57042.0,2609.0,0.08367756245932341,0.2721380281315996,1.0,0.029898125888243966,0.03490549748303205,0.28009403764162094,0.7576405583817025,0.03465313658037695,8841.0,15301.0,73074.0,1299.0,2735.0,17185.0,53225.0,3892.0,0.12098694474094754,0.2093904808823932,1.0,0.01777650053370556,0.037427812901989765,0.23517256479732873,0.7283712401127624,0.05326107781153351
general san martin,0376,2,1056.0,4699.0,4319.0,7842.0,33459.0,20864.0,939.0,0.03156101497354972,0.14044053916733912,0.12908335574882693,0.23437640096834933,1.0,0.6235691443258914,0.02806419797363938,2301.0,10031.0,32672.0,1373.0,1161.0,4732.0,20727.0,332.0,0.07042727717923604,0.3070213026444662,1.0,0.04202375122428991,0.03553501469147894,0.14483349657198824,0.6343964250734574,0.010161606268364348,3098.0,8072.0,32334.0,903.0,1340.0,4218.0,19474.0,589.0,0.09581245747510361,0.2496443372301602,1.0,0.027927259231768416,0.041442444485680706,0.1304509185377621,0.6022762417269747,0.018216119255273087
general san martin,0377,2,1278.0,7449.0,5932.0,10554.0,35317.0,27582.0,1457.0,0.0361865390605091,0.21091825466489225,0.1679644363904069,0.2988362544950024,1.0,0.7809836622589688,0.041254919727043635,3401.0,13161.0,35973.0,1539.0,1586.0,7639.0,26406.0,440.0,0.09454312956939927,0.36585772662830457,1.0,0.042782086564923695,0.04408862202207211,0.2123537097267395,0.7340505379034276,0.01223139576904901,4626.0,10833.0,35643.0,1096.0,1648.0,6738.0,26565.0,801.0,0.12978705496170356,0.3039306455685548,1.0,0.030749375754004993,0.0462362876301097,0.1890413264876694,0.745307634037539,0.022472855820217155
general san martin,0377A,2,1884.0,15239.0,9057.0,11718.0,58675.0,42026.0,3124.0,0.032109075415423946,0.2597187899446101,0.15435875585854283,0.19971026842778014,1.0,0.7162505325948019,0.053242437153813375,4709.0,14635.0,59951.0,2232.0,2730.0,15625.0,41361.0,1120.0,0.07854748044236126,0.2441160280896065,1.0,0.037230404830611664,0.045537188704108354,0.26062951410318425,0.6899134293005955,0.018681923570916248,6787.0,11282.0,58934.0,1459.0,3042.0,12414.0,38868.0,1629.0,0.1151627244035701,0.19143448603522584,1.0,0.024756507279329418,0.05161706315539417,0.21064241354735805,0.6595174262734584,0.02764109003291818
general san martin,0378,2,1252.0,7292.0,4867.0,7289.0,32875.0,23824.0,1219.0,0.03808365019011407,0.22180988593155893,0.14804562737642585,0.22171863117870722,1.0,0.7246844106463878,0.037079847908745245,2393.0,9073.0,33333.0,1397.0,1465.0,7353.0,23001.0,397.0,0.07179071790717907,0.27219272192721927,1.0,0.04191041910419104,0.04395043950439504,0.22059220592205922,0.6900369003690037,0.011910119101191012,3153.0,7006.0,31592.0,834.0,1469.0,5849.0,20464.0,478.0,0.09980374778424918,0.22176500379842998,1.0,0.026399088376804256,0.0464991136996708,0.18514180805267155,0.6477589263104584,0.01513041276272474
general san martin,0379,2,982.0,4981.0,3792.0,5810.0,21070.0,16729.0,917.0,0.04660654959658282,0.23640246796392975,0.17997152349311818,0.2757475083056478,1.0,0.7939724727100143,0.043521594684385385,2021.0,7733.0,22140.0,1113.0,976.0,5216.0,17544.0,353.0,0.09128274616079494,0.3492773261065944,1.0,0.0502710027100271,0.04408310749774164,0.23559168925022583,0.7924119241192412,0.015943992773261067,2589.0,5908.0,20751.0,707.0,1049.0,4270.0,15606.0,459.0,0.12476507156281624,0.28470917064237866,1.0,0.03407064719772541,0.05055178063707773,0.20577321574863863,0.7520601416799191,0.022119415931762323
general san martin,0380,2,643.0,3416.0,2802.0,4453.0,16108.0,12284.0,728.0,0.03991805314129625,0.21206853737273404,0.17395083188477775,0.2764464862180283,1.0,0.7626024335733796,0.04519493419418922,1594.0,5630.0,16400.0,818.0,766.0,3554.0,12438.0,291.0,0.09719512195121952,0.3432926829268293,1.0,0.04987804878048781,0.04670731707317073,0.21670731707317073,0.7584146341463415,0.01774390243902439,1858.0,3864.0,13609.0,442.0,709.0,2532.0,10113.0,302.0,0.13652729811154382,0.2839297523697553,1.0,0.03247850687045337,0.05209787640532001,0.1860533470497465,0.7431111764273642,0.022191197001983982
general san martin,0381,2,1563.0,11717.0,6771.0,9816.0,41988.0,34085.0,2562.0,0.03722492140611603,0.27905592073925883,0.16126036010288655,0.23378108030865963,1.0,0.8117795560636373,0.06101743355244355,3964.0,12978.0,46762.0,2056.0,2355.0,13164.0,35219.0,940.0,0.0847696847867927,0.2775330396475771,1.0,0.04396732389547068,0.050361404559257514,0.2815106282879261,0.753154270561567,0.020101792053376675,5399.0,10193.0,45376.0,1348.0,2453.0,10881.0,33119.0,1422.0,0.11898360366713681,0.22463416784203102,1.0,0.029707334273624823,0.05405941466854725,0.23979636812411848,0.7298792313117066,0.03133815232722144
general san martin,0382,2,287.0,1066.0,1159.0,2260.0,6269.0,5026.0,259.0,0.04578082628808423,0.17004306907002711,0.1848779709682565,0.36050406763439147,1.0,0.8017227628010847,0.04131440421119796,605.0,2792.0,6440.0,351.0,295.0,1163.0,5354.0,83.0,0.09394409937888198,0.4335403726708075,1.0,0.05450310559006211,0.04580745341614907,0.18059006211180123,0.8313664596273292,0.012888198757763975,914.0,2497.0,6795.0,269.0,353.0,1059.0,5260.0,165.0,0.13451066961000735,0.36747608535688003,1.0,0.03958793230316409,0.051949963208241356,0.15584988962472407,0.7740986019131715,0.024282560706401765
general san martin,0383,2,288.0,1090.0,1123.0,2322.0,6218.0,5331.0,232.0,0.04631714377613381,0.1752975233193953,0.18060469604374396,0.3734319716950788,1.0,0.8573496301061434,0.03731103248633001,622.0,2922.0,8875.0,368.0,286.0,1108.0,5742.0,69.0,0.07008450704225352,0.32923943661971833,1.0,0.04146478873239436,0.032225352112676055,0.12484507042253522,0.6469859154929577,0.0077746478873239435,820.0,2542.0,8071.0,252.0,327.0,942.0,5489.0,122.0,0.10159831495477636,0.31495477635980673,1.0,0.031222896790980052,0.04051542559781935,0.11671416181390162,0.6800892082765456,0.015115846859125263
general san martin,0384,2,692.0,4357.0,3249.0,4380.0,17313.0,12791.0,836.0,0.03996996476636054,0.2516606018598741,0.1876624501819442,0.25298908334777337,1.0,0.7388089874660659,0.04828741408190377,1772.0,5577.0,17697.0,760.0,945.0,4590.0,13496.0,277.0,0.10012996553088094,0.3151381590100017,1.0,0.04294513194326722,0.05339888116629937,0.25936599423631124,0.7626151325083348,0.015652370458269765,2410.0,4475.0,17355.0,481.0,1049.0,3949.0,13282.0,390.0,0.13886488043791415,0.257850763468741,1.0,0.027715355805243445,0.06044367617401325,0.2275424949582253,0.7653125900316912,0.02247191011235955
general san martin,0388,2,2292.0,18994.0,11559.0,12189.0,61095.0,48852.0,4056.0,0.037515344954578936,0.3108928717570996,0.18919715197643014,0.1995089614534741,1.0,0.7996071691627793,0.06638841149030199,6394.0,17714.0,69702.0,2883.0,4012.0,22077.0,53893.0,1568.0,0.09173337924306332,0.2541390490947175,1.0,0.041361797365929244,0.05755932397922585,0.3167340965825945,0.7731915870419787,0.022495767696766235,8498.0,12693.0,65176.0,1974.0,4286.0,17760.0,47041.0,2311.0,0.13038541794525593,0.1947496010801522,1.0,0.03028722229041365,0.06576040260218485,0.2724929421873082,0.7217534061617773,0.035457837240702096
